id,user,uid,version,changeset,timestamp
4043904,frantzius2177,1551542,14,62203571,2018-09-01T17:53:48Z
4068693,OSchlüter,66904,57,87553168,2020-07-05T11:52:01Z
4068894,frantzius2177,1551542,10,59513934,2018-06-03T17:13:44Z
4883067,hotteliene,1913655,20,48389569,2017-05-04T09:56:18Z
4920288,OSchlüter,66904,44,73466438,2019-08-18T15:04:19Z
4920290,karmsudi,10252542,21,89800682,2020-08-23T08:08:49Z
4920291,OSchlüter,66904,24,73459955,2019-08-18T10:02:31Z
4920301,grüni,497794,13,8902983,2011-08-02T17:13:28Z
8304391,kevinq,143777,11,47551783,2017-04-07T20:31:40Z
8304394,thetornado76,1624486,11,46155318,2017-02-17T05:52:59Z
8304402,OSchlüter,66904,11,55056608,2017-12-31T12:21:39Z
8304421,Ottonormalverbraucher,2419578,42,75446882,2019-10-09T08:38:51Z
8481442,OSchlüter,66904,18,73436280,2019-08-17T07:21:21Z
8552464,OSchlüter,66904,21,75933571,2019-10-19T15:57:56Z
8553282,OSchlüter,66904,22,48258692,2017-04-29T15:26:23Z
8553283,sundew,617520,11,36116060,2015-12-22T23:29:44Z
8553284,Críostaí,2969228,15,56701404,2018-02-26T20:08:28Z
8553286,sundew,617520,10,36515019,2016-01-11T22:37:31Z
8553295,volojusa,10170579,11,77815979,2019-12-02T11:20:11Z
8553298,theblackcat,35571,8,267739,2008-06-23T10:22:24Z
8553301,OSchlüter,66904,12,48255804,2017-04-29T13:08:51Z
8553304,OSchlüter,66904,12,46953982,2017-03-18T11:49:04Z
8553308,FinnTastic,67419,9,36075148,2015-12-20T22:49:06Z
8553319,OSchlüter,66904,13,46596782,2017-03-05T14:06:08Z
8553336,westnordost,1205786,12,32264927,2015-06-28T15:10:18Z
8553338,CA*,112319,7,2183983,2009-08-17T23:02:24Z
8553351,highpotential,64134,15,28346533,2015-01-23T10:54:25Z
8553352,westnordost,1205786,15,24660967,2014-08-10T18:33:25Z
8553355,OSchlüter,66904,12,49043218,2017-05-28T11:19:44Z
8553363,peter_elveshorn,677977,9,61416838,2018-08-06T22:02:03Z
8553364,peter_elveshorn,677977,23,67244060,2019-02-16T02:35:22Z
8553454,karmsudi,10252542,42,82703162,2020-03-27T08:35:13Z
10041220,sundew,617520,26,51792551,2017-09-06T20:19:18Z
10440473,hotteliene,1913655,21,48389005,2017-05-04T09:34:58Z
10716989,thadad,10252541,13,86681169,2020-06-15T17:17:32Z
10716990,hendrik-17,614322,6,30197157,2015-04-13T19:50:02Z
10716991,asnghpi,10170574,23,78873213,2019-12-26T09:22:53Z
10716994,simlox,795290,7,43970334,2016-11-26T19:47:07Z
10716995,simlox,795290,2,43970334,2016-11-26T19:47:08Z
10716996,simlox,795290,9,43970334,2016-11-26T19:47:08Z
10716998,simlox,795290,3,43970334,2016-11-26T19:47:08Z
10717001,osmsh,85409,2,38399073,2016-04-08T07:36:19Z
10717002,simlox,795290,8,43970334,2016-11-26T19:47:08Z
10717005,simlox,795290,3,43970334,2016-11-26T19:47:08Z
10717008,NovemberCharly,438869,9,59583902,2018-06-05T22:48:38Z
10717009,kevinq,143777,9,47488499,2017-04-05T20:19:05Z
10717012,kevinq,143777,8,47488499,2017-04-05T20:19:05Z
10717014,kevinq,143777,10,47551783,2017-04-07T20:31:40Z
10717032,kevinq,143777,5,47551783,2017-04-07T20:31:40Z
10717035,OSchlüter,66904,4,87553168,2020-07-05T11:52:01Z
10717036,OSchlüter,66904,9,87553168,2020-07-05T11:52:01Z
10717038,frantzius2177,1551542,10,59513934,2018-06-03T17:13:44Z
10717040,thetornado76,1624486,8,46155318,2017-02-17T05:53:00Z
10717042,kevinq,143777,8,47560666,2017-04-08T07:30:17Z
10717044,kevinq,143777,8,47560666,2017-04-08T07:30:17Z
10717045,puppalg,10252562,16,83038498,2020-04-03T14:11:57Z
10717047,KTim,75623,4,6030530,2010-10-13T17:44:34Z
10717049,Miple,53559,8,44257623,2016-12-08T13:03:43Z
10717051,Ottonormalverbraucher,2419578,15,75440458,2019-10-09T06:46:42Z
10717053,Ottonormalverbraucher,2419578,15,75440458,2019-10-09T06:46:42Z
10717055,kevinq,143777,18,80405970,2020-02-01T10:59:37Z
10717057,kevinq,143777,10,80405970,2020-02-01T10:59:37Z
10717059,Ottonormalverbraucher,2419578,8,75440458,2019-10-09T06:46:42Z
10717061,kevinq,143777,11,80405970,2020-02-01T10:59:37Z
10717063,Ottonormalverbraucher,2419578,8,75440458,2019-10-09T06:46:42Z
10717066,kevinq,143777,9,80405970,2020-02-01T10:59:37Z
10717068,Ottonormalverbraucher,2419578,7,75440458,2019-10-09T06:46:42Z
10717069,hotteliene,1913655,8,48350742,2017-05-03T01:08:57Z
10717073,emvee,5211,8,76528543,2019-11-02T13:55:22Z
10717077,kevinq,143777,10,46764517,2017-03-11T15:06:46Z
10717079,hotteliene,1913655,20,48351714,2017-05-03T02:48:23Z
10717081,kevinq,143777,10,46764517,2017-03-11T15:06:42Z
10717083,hotteliene,1913655,18,48351699,2017-05-03T02:46:54Z
10717087,Ottonormalverbraucher,2419578,31,75418611,2019-10-08T14:32:55Z
10717088,Velorep,1140155,11,30021002,2015-04-06T17:14:36Z
10717090,Velorep,1140155,13,50219983,2017-07-12T07:01:29Z
10717094,adjuva,92274,7,71087352,2019-06-10T05:00:00Z
10717097,osmsh,85409,4,15827366,2013-04-22T17:37:29Z
10717098,OSchlüter,66904,4,43225403,2016-10-27T18:44:14Z
10717102,sundew,617520,6,24433173,2014-07-29T22:35:12Z
10717104,OSchlüter,66904,17,54678157,2017-12-16T12:18:04Z
18916254,frantzius2177,1551542,7,61539908,2018-08-10T14:07:09Z
18916409,asnghpi,10170574,8,79603345,2020-01-15T10:54:10Z
18916441,Zeitfraktur,220200,8,62871472,2018-09-24T08:15:55Z
18916830,Zeitfraktur,220200,10,62871472,2018-09-24T08:15:55Z
18916912,GeoMagician,22646,9,8399670,2011-06-10T18:39:23Z
18917035,derandi,28234,6,53590363,2017-11-07T19:08:29Z
18917139,LarsF,56631,6,436611,2008-08-28T10:59:17Z
18917163,LarsF,56631,5,3356049,2009-12-12T14:26:22Z
18917196,derandi,28234,10,53590363,2017-11-07T19:08:29Z
18917297,user_6932,6932,7,48599551,2017-05-11T17:18:49Z
18917333,user_6932,6932,7,65532298,2018-12-16T21:29:23Z
18917635,user_6932,6932,8,48551994,2017-05-10T06:31:49Z
18917685,LarsF,56631,4,3356049,2009-12-12T14:26:20Z
18917860,LarsF,56631,4,3356049,2009-12-12T14:26:20Z
18917949,user_6932,6932,6,48551994,2017-05-10T06:31:41Z
18918064,LarsF,56631,5,3356049,2009-12-12T14:26:20Z
18918342,derandi,28234,7,53590363,2017-11-07T19:08:29Z
18918616,Críostaí,2969228,11,36619897,2016-01-16T17:31:12Z
18918733,Zeitfraktur,220200,9,62870330,2018-09-24T07:34:16Z
18918739,Zeitfraktur,220200,6,62909762,2018-09-25T11:25:19Z
18919116,Zeitfraktur,220200,14,62887893,2018-09-24T17:04:39Z
18919191,LarsF,56631,6,3356049,2009-12-12T14:26:22Z
18919309,frantzius2177,1551542,8,58958185,2018-05-14T16:30:35Z
18922765,wsoroe,507893,8,80855475,2020-02-11T14:09:51Z
18922813,LarsF,56631,9,3356049,2009-12-12T14:26:25Z
18923103,Jens HH,2120397,9,84531383,2020-05-02T17:49:47Z
18927091,adjuva,92274,25,71284564,2019-06-15T17:02:21Z
18970167,Zartbitter,40397,3,27016205,2014-11-25T08:24:56Z
18970647,asnghpi,10170574,4,78869831,2019-12-26T07:50:05Z
18970732,user_6932,6932,11,48551994,2017-05-10T06:32:08Z
18970990,derandi,28234,4,53590363,2017-11-07T19:08:29Z
18971080,ma-rt-in,1431737,9,68525968,2019-03-25T22:41:24Z
18971275,derandi,28234,4,53590363,2017-11-07T19:08:29Z
18971345,LarsF,56631,7,3356049,2009-12-12T14:26:25Z
18971368,LarsF,56631,4,3356049,2009-12-12T14:26:25Z
18971387,pravalg,10219377,13,81434852,2020-02-25T05:16:06Z
18971406,frantzius2177,1551542,8,59513935,2018-06-03T17:13:41Z
18971482,user_6932,6932,7,68477735,2019-03-24T17:01:06Z
18971560,LarsF,56631,7,3356049,2009-12-12T14:25:47Z
18971566,LarsF,56631,7,3356049,2009-12-12T14:26:08Z
18971570,Críostaí,2969228,5,36619897,2016-01-16T17:31:13Z
18971574,LarsF,56631,7,3356049,2009-12-12T14:26:08Z
18971588,LarsF,56631,3,3356049,2009-12-12T14:26:07Z
18971646,chaubean,10252553,11,83364062,2020-04-10T12:31:26Z
18971653,LarsF,56631,11,85978195,2020-05-30T10:53:21Z
18971665,LarsF,56631,8,3356049,2009-12-12T14:26:11Z
18971697,LarsF,56631,10,3356049,2009-12-12T14:25:45Z
18971720,sundew,617520,6,36116060,2015-12-22T23:29:40Z
18971768,Miple,53559,9,44262721,2016-12-08T17:22:19Z
18971879,frantzius2177,1551542,26,61539908,2018-08-10T14:09:42Z
18971904,ma-rt-in,1431737,14,68525968,2019-03-25T22:41:24Z
18971946,thadad,10252541,16,85736436,2020-05-26T00:59:16Z
18971984,LarsF,56631,6,3356049,2009-12-12T14:26:12Z
18972080,LarsF,56631,14,3356049,2009-12-12T14:26:09Z
18972114,autinerd,483732,8,61490888,2018-08-09T07:45:24Z
18972150,Zartbitter,40397,17,57437392,2018-03-22T20:53:17Z
18972232,LarsF,56631,5,3356049,2009-12-12T14:26:03Z
18972278,frantzius2177,1551542,13,61539908,2018-08-10T14:10:15Z
18972302,LarsF,56631,5,3356049,2009-12-12T14:26:03Z
18972622,Críostaí,2969228,12,37964617,2016-03-20T21:42:05Z
18972662,Horsti0816,7795732,12,57219460,2018-03-15T18:03:22Z
18972746,frantzius2177,1551542,21,61539908,2018-08-10T14:19:13Z
18972774,LarsF,56631,9,3356049,2009-12-12T14:25:57Z
18972780,pendotm,10170571,10,81956139,2020-03-09T09:42:15Z
18972825,Críostaí,2969228,13,32904408,2015-07-27T09:04:12Z
18972890,Zartbitter,40397,8,10072871,2011-12-09T12:59:59Z
18972994,Huhu Uet,10975983,12,85527223,2020-05-21T04:26:44Z
18973058,karmsudi,10252542,8,89799954,2020-08-23T07:30:48Z
18973161,Zeitfraktur,220200,15,63503250,2018-10-14T08:52:26Z
19051391,OSchlüter,66904,7,73241200,2019-08-11T13:06:38Z
19051449,frantzius2177,1551542,5,61542135,2018-08-10T15:26:16Z
19051614,al_czervik,111301,4,868967,2009-03-29T15:37:06Z
19051814,OSchlüter,66904,13,73241200,2019-08-11T13:06:38Z
19052046,OSchlüter,66904,3,86941781,2020-06-21T17:43:33Z
19052057,OSchlüter,66904,7,86941781,2020-06-21T17:43:33Z
19052246,OSchlüter,66904,8,76243111,2019-10-26T13:13:22Z
19052254,remoh10,10126818,12,87649665,2020-07-07T10:45:31Z
19052338,wolfgangth,6198809,5,58875501,2018-05-11T11:15:20Z
19052401,Zartbitter,40397,20,56531411,2018-02-20T20:12:46Z
19052663,Zartbitter,40397,5,56531411,2018-02-20T20:12:46Z
19052821,theblackcat,35571,5,396713,2008-08-25T08:04:13Z
19052946,Miple,53559,6,44256849,2016-12-08T12:38:08Z
19052981,Miple,53559,6,44256849,2016-12-08T12:38:09Z
19053251,wiedergaenger,626974,7,29076321,2015-02-24T19:47:29Z
19053304,grüni,497794,6,8891995,2011-08-01T15:35:29Z
19053526,frantzius2177,1551542,8,59513934,2018-06-03T17:13:39Z
19053531,LarsF,56631,5,3356049,2009-12-12T14:26:26Z
19053844,FvGordon,161619,33,57261310,2018-03-17T07:50:09Z
19053849,OSchlüter,66904,27,30122379,2015-04-10T17:01:07Z
19054023,Críostaí,2969228,27,56035963,2018-02-03T18:12:32Z
19054214,LarsF,56631,3,3356049,2009-12-12T14:26:22Z
19540351,LarsF,56631,4,3356049,2009-12-12T14:25:50Z
19540494,goltapan,10252547,8,84171142,2020-04-27T05:26:43Z
19540608,BlueG,238898,7,82785421,2020-03-29T16:57:08Z
19540748,LarsF,56631,6,3356049,2009-12-12T14:25:59Z
19540837,13 digits,35935,7,41629559,2016-08-23T05:29:12Z
19540976,LarsF,56631,4,3356049,2009-12-12T14:25:48Z
19541415,frantzius2177,1551542,5,59513934,2018-06-03T17:13:45Z
19541441,OSchlüter,66904,5,87859227,2020-07-11T17:07:38Z
19541482,simlox,795290,9,16674179,2013-06-23T18:54:25Z
19541511,grüni,497794,2,8902983,2011-08-02T17:13:27Z
19541524,OSchlüter,66904,10,73892495,2019-08-29T16:53:00Z
19541740,OSchlüter,66904,10,72465698,2019-07-20T17:08:12Z
19541868,grüni,497794,9,8903265,2011-08-02T17:52:33Z
19542603,thadad,10252541,8,83120254,2020-04-06T04:40:39Z
19542809,Zartbitter,40397,5,27016205,2014-11-25T08:24:55Z
19574982,frantzius2177,1551542,7,61539930,2018-08-10T14:42:05Z
19575332,branib,9641463,8,81729999,2020-03-03T13:34:04Z
19575440,Críostaí,2969228,5,43521093,2016-11-09T21:54:26Z
19575518,Críostaí,2969228,5,43521093,2016-11-09T21:54:26Z
19576243,LarsF,56631,5,447391,2008-08-28T22:15:32Z
19576526,Críostaí,2969228,7,72991676,2019-08-04T14:55:44Z
19576715,malenki,39504,9,2950446,2009-10-25T20:05:22Z
19577166,woodpeck,5164,4,369367,2008-07-02T10:38:56Z
19577196,woodpeck,5164,2,369367,2008-07-02T10:38:57Z
19577265,theblackcat,35571,7,396713,2008-08-25T08:22:48Z
19577349,frantzius2177,1551542,5,57893659,2018-04-07T15:19:26Z
19577489,sabodige,10170576,10,83471429,2020-04-13T10:58:26Z
19577509,theblackcat,35571,2,655425,2009-02-24T11:05:31Z
19786829,sunkarab,10252545,15,85121342,2020-05-13T05:58:04Z
20152651,LarsF,56631,9,3356049,2009-12-12T14:26:01Z
20152667,frantzius2177,1551542,30,61539908,2018-08-10T14:08:22Z
20152717,Horsti0816,7795732,21,57436470,2018-03-22T20:20:09Z
20152736,FvGordon,161619,41,57261310,2018-03-17T07:50:09Z
20153643,OSchlüter,66904,22,73466438,2019-08-18T15:04:19Z
20161778,Joke123,208474,81,78964077,2019-12-28T19:57:43Z
20163521,OSchlüter,66904,27,87871826,2020-07-12T09:08:34Z
20293769,Críostaí,2969228,13,35832083,2015-12-08T18:55:36Z
20293775,Raihas,10252538,11,85120286,2020-05-13T05:41:30Z
20293822,BlueG,238898,5,82785421,2020-03-29T16:57:08Z
20298132,Críostaí,2969228,5,43521093,2016-11-09T21:54:26Z
20298329,Críostaí,2969228,9,49475202,2017-06-12T17:21:19Z
20301204,Críostaí,2969228,8,49475202,2017-06-12T17:21:20Z
20301291,Críostaí,2969228,6,49475202,2017-06-12T17:21:20Z
20301748,Críostaí,2969228,21,49451795,2017-06-11T20:57:43Z
20301814,Críostaí,2969228,11,49451795,2017-06-11T20:57:44Z
20301957,Críostaí,2969228,6,49475202,2017-06-12T17:21:20Z
20302123,FvGordon,161619,14,57261310,2018-03-17T07:50:09Z
20303483,LarsF,56631,6,3356049,2009-12-12T14:25:51Z
20303492,sundew,617520,7,36252459,2015-12-29T22:52:43Z
20305847,kuhla5,11538350,17,88413417,2020-07-23T15:47:24Z
20305909,Críostaí,2969228,19,34386713,2015-10-02T11:28:23Z
20306147,LarsF,56631,11,85983368,2020-05-30T14:22:07Z
20306198,Críostaí,2969228,6,32919905,2015-07-27T22:41:46Z
20306277,Críostaí,2969228,16,33068151,2015-08-03T12:17:41Z
20306414,letihu,1787357,14,35348482,2015-11-16T11:38:40Z
20306471,Críostaí,2969228,11,33068151,2015-08-03T12:17:42Z
20306633,karmsudi,10252542,33,85151019,2020-05-13T14:34:40Z
20306777,streele,423438,12,12555229,2012-07-30T23:22:50Z
20447079,sundew,617520,12,47027049,2017-03-21T00:00:11Z
20447681,OSchlüter,66904,9,87779079,2020-07-09T18:22:08Z
20447768,OSchlüter,66904,2,87779079,2020-07-09T18:22:08Z
20447891,OSchlüter,66904,7,87829153,2020-07-10T18:02:34Z
20448053,richard23,1854009,4,36201121,2015-12-27T17:23:01Z
20448622,GeoMagician,22646,2,607538,2008-01-11T15:28:22Z
20448630,kevinq,143777,10,47551783,2017-04-07T20:31:40Z
20448873,derandi,28234,7,53047912,2017-10-18T18:29:15Z
20448948,GeoMagician,22646,1,607538,2008-01-11T15:31:54Z
20448960,grüni,497794,3,8903265,2011-08-02T17:52:33Z
20449172,jaravn,10219379,13,85128896,2020-05-13T08:00:05Z
20449311,GeoMagician,22646,1,607538,2008-01-11T15:36:47Z
20449398,OSchlüter,66904,4,87829153,2020-07-10T18:02:34Z
20449469,Kiezkickerde,2583932,6,88052099,2020-07-15T21:43:01Z
20449526,wiedergaenger,626974,3,17515947,2013-08-26T12:13:57Z
20449613,wiedergaenger,626974,3,17515947,2013-08-26T12:13:57Z
20449871,OSchlüter,66904,7,86941781,2020-06-21T17:43:33Z
20450030,hendrik-17,614322,11,30197157,2015-04-13T19:50:00Z
20450057,GeoMagician,22646,3,355264,2008-07-01T15:47:22Z
20450175,wsoroe,507893,4,75266707,2019-10-04T08:57:35Z
21101193,elgolfo,7295,6,86099620,2020-06-02T21:51:45Z
21101609,GeoMagician,22646,7,367847,2008-05-08T12:25:06Z
21102054,gilasri,10173439,17,87572454,2020-07-06T03:22:19Z
21102153,OSchlüter,66904,3,22804584,2014-06-08T07:40:45Z
21102285,nivadriver,6685614,10,71047271,2019-06-08T09:42:26Z
21103150,GeoMagician,22646,2,636282,2008-01-14T18:56:44Z
21103162,GeoMagician,22646,2,636282,2008-01-14T18:57:18Z
21103528,GeoMagician,22646,2,636282,2008-01-14T18:59:55Z
21103672,OSchlüter,66904,8,74118123,2019-09-05T08:12:57Z
21103994,GeoMagician,22646,2,367847,2008-05-08T12:43:02Z
21104296,OSchlüter,66904,19,31427045,2015-05-24T19:03:31Z
21107643,gilasri,10173439,7,87576368,2020-07-06T05:12:15Z
21107730,Miple,53559,8,44245222,2016-12-07T21:28:02Z
21107760,Miple,53559,7,44245222,2016-12-07T22:09:56Z
21108025,letihu,1787357,4,72997739,2019-08-04T19:56:33Z
21108247,frantzius2177,1551542,7,61539908,2018-08-10T14:09:54Z
21108278,LarsF,56631,4,3356049,2009-12-12T14:25:50Z
22401138,OSchlüter,66904,44,56265254,2018-02-11T14:45:43Z
22564968,wiedergaenger,626974,7,17515947,2013-08-26T12:13:54Z
22564990,wiedergaenger,626974,3,17515947,2013-08-26T12:13:55Z
22672069,frantzius2177,1551542,5,59513934,2018-06-03T17:13:46Z
22672070,wiedergaenger,626974,3,17515947,2013-08-26T12:13:55Z
22672075,GeoMagician,22646,3,690731,2008-01-25T09:45:49Z
22672077,GeoMagician,22646,2,690731,2008-01-25T09:45:54Z
22672080,GeoMagician,22646,2,690731,2008-01-25T09:46:11Z
22672084,GeoMagician,22646,1,690731,2008-01-25T09:31:05Z
22672085,GeoMagician,22646,2,690731,2008-01-25T09:32:02Z
22672088,Ropino,42123,2,597480,2008-07-26T17:23:56Z
22672095,GeoMagician,22646,6,367847,2008-05-08T12:31:01Z
22672547,GeoMagician,22646,1,690731,2008-01-25T09:48:46Z
22672554,GeoMagician,22646,1,690731,2008-01-25T09:49:40Z
22672560,GeoMagician,22646,1,690731,2008-01-25T09:50:38Z
22672567,derandi,28234,2,53448342,2017-11-02T11:11:00Z
22672585,derandi,28234,3,53448342,2017-11-02T11:11:00Z
22672587,OSchlüter,66904,3,87553168,2020-07-05T11:52:01Z
22672602,OSchlüter,66904,5,86941781,2020-06-21T17:43:33Z
22672610,KSMedia,2904447,3,65104973,2018-12-02T20:31:03Z
22672611,wsoroe,507893,4,15573456,2013-04-01T20:01:22Z
22672613,GeoMagician,22646,2,690731,2008-01-25T09:59:46Z
22672620,GeoMagician,22646,1,690731,2008-01-25T10:00:20Z
22672629,GeoMagician,22646,1,690731,2008-01-25T10:01:10Z
22672632,GeoMagician,22646,1,690731,2008-01-25T10:01:54Z
22672778,KSMedia,2904447,3,65104973,2018-12-02T20:31:02Z
22672888,stronzi,6422739,16,58778517,2018-05-08T07:02:14Z
22672891,user_6932,6932,9,68437643,2019-03-23T08:26:36Z
22722686,tishbh,10126619,8,81405626,2020-02-24T12:31:49Z
22722896,theblackcat,35571,11,21837376,2014-04-21T13:00:40Z
22722898,OSchlüter,66904,10,47376135,2017-04-02T09:20:00Z
22722899,Joerg2018,8766974,10,62226407,2018-09-02T18:42:41Z
22722900,westnordost,1205786,8,24774898,2014-08-15T20:00:01Z
22723252,OSchlüter,66904,23,30938790,2015-05-09T14:53:43Z
22735712,OSchlüter,66904,7,47362875,2017-04-01T17:50:37Z
22735714,OSchlüter,66904,8,22605008,2014-05-28T17:48:48Z
22735768,42429,42429,4,11013757,2012-03-17T23:22:12Z
22735793,OSchlüter,66904,4,48031120,2017-04-22T12:04:53Z
22735826,OSchlüter,66904,8,56265254,2018-02-11T14:45:43Z
22735846,OSchlüter,66904,9,48031120,2017-04-22T12:04:53Z
22735865,sundew,617520,18,24845639,2014-08-18T22:12:38Z
22735915,rababdul,9641456,37,85132975,2020-05-13T08:59:22Z
22802927,simlox,795290,9,43969690,2016-11-26T19:09:07Z
22803003,OSchlüter,66904,9,59107790,2018-05-19T17:51:07Z
22803011,OSchlüter,66904,4,59107790,2018-05-19T17:51:08Z
22803015,OSchlüter,66904,16,65719357,2018-12-23T16:32:42Z
22803020,OSchlüter,66904,6,59116412,2018-05-20T06:32:50Z
22824304,42429,42429,5,12226623,2012-07-15T11:11:31Z
22824306,42429,42429,4,12226623,2012-07-15T11:11:32Z
22824314,fahrrad,11238,8,40409397,2016-07-01T06:56:17Z
22824328,ReinholdR,1417856,10,87873142,2020-07-12T10:13:47Z
22824450,Velorep,1140155,9,46619149,2017-03-06T10:16:58Z
22824468,kevinq,143777,9,80405970,2020-02-01T10:59:37Z
22824479,peter_elveshorn,677977,20,67711460,2019-03-02T11:49:49Z
22824510,kevinq,143777,27,80405970,2020-02-01T10:59:37Z
22824550,Velorep,1140155,10,46619544,2017-03-06T10:32:52Z
22824563,Velorep,1140155,8,46620915,2017-03-06T11:25:52Z
22824628,OSchlüter,66904,14,55056608,2017-12-31T12:21:39Z
22824642,Polyglot,15188,9,53645042,2017-11-09T17:33:51Z
22824658,OSchlüter,66904,21,64403282,2018-11-12T12:06:32Z
22824917,Velorep,1140155,33,88836140,2020-08-02T10:46:33Z
22878758,westnordost,1205786,7,24070301,2014-07-10T19:37:09Z
22878970,Fischkopp0815,437941,5,12524179,2012-07-28T14:44:37Z
22878977,OSchlüter,66904,4,12415443,2012-07-21T17:01:34Z
22900352,OSchlüter,66904,41,56266307,2018-02-11T15:30:08Z
22900369,Jan Ge,9620165,52,69109186,2019-04-11T10:10:11Z
22900425,wsoroe,507893,17,62755864,2018-09-20T09:08:09Z
22900431,Velorep,1140155,14,34479932,2015-10-06T21:56:18Z
22906905,GeoMagician,22646,1,76336,2008-02-08T12:27:58Z
22906911,Zartbitter,40397,4,75274247,2019-10-04T10:27:23Z
22906942,fahrrad,11238,3,40409397,2016-07-01T06:56:16Z
22906944,Zartbitter,40397,7,57437392,2018-03-22T20:53:18Z
22906970,Zartbitter,40397,6,57437392,2018-03-22T20:53:18Z
22906983,lworch,60409,7,63092515,2018-10-01T12:13:16Z
22907013,sundew,617520,6,47704311,2017-04-12T18:33:00Z
22907028,LarsF,56631,4,447391,2008-08-28T22:49:15Z
22943260,Críostaí,2969228,14,34363430,2015-10-01T09:24:52Z
22943967,LarsF,56631,6,3356049,2009-12-12T14:26:02Z
22943972,LarsF,56631,4,3356049,2009-12-12T14:26:12Z
22943973,LarsF,56631,4,3356049,2009-12-12T14:25:33Z
22943998,Críostaí,2969228,5,49342583,2017-06-07T17:26:25Z
22944016,Críostaí,2969228,5,49451795,2017-06-11T20:57:44Z
22944036,Críostaí,2969228,10,49451795,2017-06-11T20:57:44Z
22944041,Críostaí,2969228,6,49468855,2017-06-12T13:14:51Z
22944094,Críostaí,2969228,7,49468257,2017-06-12T12:53:11Z
22982552,volojusa,10170579,16,77800378,2019-12-02T06:02:12Z
22982559,LarsF,56631,5,567584,2008-09-07T21:46:50Z
22982574,TheHammer,554234,8,35646349,2015-11-29T13:51:52Z
22982582,KTim,75623,5,5235995,2010-07-16T16:25:11Z
22982596,KTim,75623,10,5235995,2010-07-16T16:25:13Z
22982599,OSchlüter,66904,10,31444575,2015-05-25T12:57:54Z
22982615,GeoMagician,22646,6,14617721,2013-01-12T02:58:15Z
22982623,Críostaí,2969228,9,49570201,2017-06-15T17:49:53Z
22982654,Neldo,667073,7,28965407,2015-02-19T20:47:51Z
22982661,BlueG,238898,11,82785421,2020-03-29T16:57:08Z
22982663,KTim,75623,6,5235995,2010-07-16T16:25:03Z
22982667,nilo,3694,5,116907,2008-06-10T07:35:07Z
22982668,KTim,75623,7,5235995,2010-07-16T16:25:07Z
22982671,GeoMagician,22646,15,14617721,2013-01-12T02:58:14Z
22983189,fahrrad,11238,10,25184871,2014-09-02T15:38:15Z
23040491,volojusa,10170579,12,87511714,2020-07-03T16:23:55Z
23053643,OSchlüter,66904,12,32219313,2015-06-26T06:55:14Z
23053661,OSchlüter,66904,11,32219313,2015-06-26T06:55:09Z
23053720,Barmtowner,431042,23,56284938,2018-02-12T08:09:11Z
23053744,Velorep,1140155,38,50219983,2017-07-12T07:01:30Z
23053855,sabodige,10170576,25,82869735,2020-03-31T11:49:57Z
23053873,Velorep,1140155,21,34518152,2015-10-08T20:14:29Z
23053880,Velorep,1140155,10,34518152,2015-10-08T20:14:28Z
23053884,Velorep,1140155,14,34518152,2015-10-08T20:14:28Z
23053886,Velorep,1140155,13,34518152,2015-10-08T20:14:29Z
23053911,Barmtowner,431042,10,56273741,2018-02-11T20:25:11Z
23053920,Barmtowner,431042,20,56199678,2018-02-08T23:10:02Z
23053924,wela lasushe,10165305,17,89730769,2020-08-21T07:58:29Z
23053931,chaubean,10252553,9,83135885,2020-04-06T09:35:02Z
23053938,V-Raptor,660167,9,34165096,2015-09-21T15:41:46Z
23053954,Zartbitter,40397,6,22614003,2014-05-29T08:43:17Z
23053956,Zartbitter,40397,6,22614003,2014-05-29T08:43:25Z
23053971,V-Raptor,660167,8,34089082,2015-09-17T18:02:43Z
23053996,Velorep,1140155,6,34479586,2015-10-06T21:35:59Z
23054004,Velorep,1140155,15,34518342,2015-10-08T20:25:42Z
23054012,Velorep,1140155,7,29981340,2015-04-04T20:57:56Z
23054019,Barmtowner,431042,10,56225767,2018-02-09T19:47:38Z
23054054,NovemberCharly,438869,18,59302497,2018-05-26T21:56:52Z
23054057,Barmtowner,431042,8,56199637,2018-02-08T23:14:02Z
23054062,OSchlüter,66904,17,62797875,2018-09-21T13:33:13Z
23054076,Velorep,1140155,8,38974153,2016-04-29T07:02:13Z
23054080,Barmtowner,431042,10,56199637,2018-02-08T23:14:31Z
23054083,Velorep,1140155,11,34517504,2015-10-08T19:36:51Z
23054086,hendrik-17,614322,59,81982302,2020-03-09T20:53:59Z
23054194,j1scad,5853411,13,69380969,2019-04-19T16:12:38Z
23054263,MKnight,39774,14,52594113,2017-10-03T12:03:00Z
23085417,OSchlüter,66904,12,45594283,2017-01-28T14:47:58Z
23085472,Velorep,1140155,23,50219983,2017-07-12T07:01:30Z
23085505,cbhave,10126626,9,86305378,2020-06-07T11:38:45Z
23085537,peter_elveshorn,677977,15,67142796,2019-02-12T20:14:22Z
23087787,OSchlüter,66904,16,76822201,2019-11-08T16:35:34Z
23091798,hendrik-17,614322,6,30197157,2015-04-13T19:50:00Z
23092321,Críostaí,2969228,3,72999759,2019-08-04T22:04:21Z
23092322,Críostaí,2969228,2,72999759,2019-08-04T22:04:21Z
23092325,Críostaí,2969228,8,51758466,2017-09-05T18:15:50Z
23092342,Críostaí,2969228,3,51758466,2017-09-05T18:15:50Z
